Period	HourofPeriod	TD	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_COLD_in	TS_COLD_out
1	1	1	13619.156829	2328.268733	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	551.184178	0.000000	980.338874	0.000000	535.309847	257.466267	-10.121474	8.312111	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-113.202063	0.000000	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	39.732627	0.000000	0.000000
2	2	1	13627.655787	2335.270650	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	665.948253	0.000000	982.757130	0.000000	535.119812	255.344745	-9.044659	0.545701	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-114.764075	0.000000	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	3	1	13635.633242	2347.440940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	779.591326	0.000000	985.175385	0.000000	534.929844	253.240704	-7.977455	0.000000	-12.170289	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-113.643073	0.000000	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	4	1	13630.151266	2358.091193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	887.215663	0.000000	987.593640	0.000000	534.739944	254.496656	-7.884306	13.366281	-10.650253	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-107.624337	0.000000	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	-3.342656	0.000000
5	5	1	13624.243126	2365.093111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	955.941095	0.000000	990.011896	0.000000	534.550111	272.148823	-10.058859	15.967000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-68.725433	0.000000	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	-19.749220	0.000000
6	6	1	13617.656196	2374.422702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	964.405103	0.000000	992.430151	0.000000	452.142268	272.292114	-13.881001	20.467931	-9.329591	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-18.952163	10.488156	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	82.218078	-2.385797	0.000000
7	7	1	13602.033819	2369.807274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	955.400627	0.000000	994.848406	0.000000	343.787178	270.048427	-21.610918	37.233295	0.000000	4.615428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.644442	14.648917	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	108.194580	0.000000	0.000000
8	8	1	13578.411830	2359.727754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	941.607668	0.000000	997.266662	0.000000	168.355375	267.823228	-26.281771	49.903760	0.000000	10.079520	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.792959	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	175.309758	0.000000	0.000000
9	9	1	13551.424286	2335.606750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	895.147090	0.000000	999.684917	0.000000	103.128830	265.616364	-27.415829	54.403372	0.000000	24.121004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.460579	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-0.130438	65.297217	0.000000	0.000000
10	10	1	13512.572506	2311.485746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	831.565050	0.000000	1002.103173	0.000000	190.694091	263.427685	-26.913980	65.765760	0.000000	24.121004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63.582039	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	-105.446950	17.845078	0.000000	0.000000
11	11	1	13475.725975	2308.968436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	725.984005	0.000000	1004.521428	0.000000	399.055283	261.257041	-26.110979	62.957510	0.000000	2.517310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	105.581045	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-208.428889	0.000000	0.000000	0.000000
12	12	1	13452.305582	2306.158046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	640.890154	0.000000	1006.939683	0.000000	668.482482	259.104283	-23.980031	47.400424	0.000000	2.810390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	85.093851	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-269.568863	0.000000	0.000000	0.000000
13	13	1	13435.581492	2312.366940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	570.201329	0.000000	1009.357939	0.000000	933.028292	256.969264	-23.899648	40.623737	-6.208893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	70.688825	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	-264.783122	0.000000	0.000000	0.000000
14	14	1	13421.294526	2320.602309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	503.582664	0.000000	1011.776194	0.000000	1145.893808	254.851837	-21.753393	36.040359	-8.235369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	66.618665	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-213.196741	0.000000	0.000000	0.000000
15	15	1	13403.053152	2328.341674	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	399.231886	0.000000	1014.194450	0.000000	1315.457105	256.257850	-20.605593	38.846967	-8.410575	0.671210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	104.350777	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-169.970090	0.000000	-3.505992	0.000000
16	16	1	13376.189426	2317.032844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	286.887367	0.000000	1016.612705	0.000000	1362.098250	277.370993	-19.201034	46.064760	0.000000	11.308831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	112.344519	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-114.223310	67.115178	-23.224708	0.000000
17	17	1	13340.947571	2300.708604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	201.173410	0.000000	1019.030960	0.000000	1345.549909	275.085456	-21.770451	57.012305	0.000000	16.324239	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	85.713957	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-51.050381	67.115178	0.000000	0.000000
18	18	1	13313.938152	2284.384365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	158.554081	0.000000	1021.449216	0.000000	1174.009013	272.818752	-26.289570	53.298989	0.000000	16.324239	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	42.619328	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	171.063226	0.000000	0.000000
19	19	1	13294.725196	2262.687974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	150.469071	0.000000	1023.867471	0.000000	998.282481	270.570726	-26.851803	46.064760	0.000000	21.696391	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-3.564773	11.649783	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	175.309758	0.000000	0.000000
20	20	1	13271.163591	2258.693430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	158.515249	0.000000	1026.285726	0.000000	854.861465	268.341223	-21.319750	44.881355	0.000000	3.994545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-8.046177	0.000000	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	143.066626	0.000000	0.000000
21	21	1	13274.169178	2258.693430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	169.401541	0.000000	1028.703982	0.000000	778.802744	266.130091	-18.972588	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-10.886292	0.000000	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	75.755245	0.000000	0.000000
22	22	1	13275.673388	2258.693430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	227.954654	0.000000	1031.122237	0.000000	705.147023	263.937179	-17.471210	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-58.553113	0.000000	-0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	73.379245	0.000000	0.000000
23	23	1	13273.808566	2261.277323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	318.187233	0.000000	1027.104246	0.000000	636.638283	261.762337	-14.102178	15.967000	-2.583893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-90.232579	0.000000	0.000000	0.000000	-1.452818	5.470810	0.000000	0.000000	0.000000	68.258413	0.000000	0.000000
24	24	1	13267.882263	2263.861216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	437.357812	0.000000	1023.086254	0.000000	572.890550	259.605415	-10.040697	15.967000	-2.583893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-119.170579	0.000000	0.000000	0.000000	-1.452818	5.470810	0.000000	0.000000	0.000000	63.521726	0.000000	0.000000
25	1	1	13269.691626	2270.863134	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	550.559875	0.000000	1025.504510	0.000000	532.954546	257.466267	-10.121474	8.312111	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-113.202063	0.000000	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	39.732627	0.000000	0.000000
26	2	1	13278.190584	2277.865052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	665.323950	0.000000	1027.922765	0.000000	532.765348	255.344745	-9.044659	0.545701	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-114.764075	0.000000	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27	3	1	13286.168038	2290.035342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	778.967023	0.000000	1030.341020	0.000000	532.576216	253.240704	-7.977455	0.000000	-12.170289	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-113.643073	0.000000	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
28	4	1	13280.686063	2300.685595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	886.591360	0.000000	1032.759276	0.000000	532.387151	254.496656	-7.884306	13.366281	-10.650253	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-107.624337	0.000000	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	-3.342656	0.000000
29	5	1	13274.777922	2307.687513	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	955.316793	0.000000	1035.177531	0.000000	532.198154	272.148823	-10.058859	15.967000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-68.725433	0.000000	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	-19.749220	0.000000
30	6	1	13268.190992	2317.017104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	963.780800	0.000000	1037.595787	0.000000	449.791145	272.292114	-13.881001	20.467931	-9.329591	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-18.952163	10.488156	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	82.218078	-2.385797	0.000000
31	7	1	13252.568615	2312.401676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	954.776324	0.000000	1040.014042	0.000000	341.436890	270.048427	-21.610918	37.233295	0.000000	4.615428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.644442	14.648917	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	108.194580	0.000000	0.000000
32	8	1	13228.946626	2302.322156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	940.983365	0.000000	1042.432297	0.000000	166.005922	267.823228	-26.281771	49.903760	0.000000	10.079520	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.792959	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	175.309758	0.000000	0.000000
33	9	1	13201.959083	2278.201152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	894.522787	0.000000	1044.850553	0.000000	100.780211	265.616364	-27.415829	54.403372	0.000000	24.121004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.460579	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-0.130438	65.297217	0.000000	0.000000
34	10	1	13163.107302	2254.080148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	830.940748	0.000000	1047.268808	0.000000	188.346305	263.427685	-26.913980	65.765760	0.000000	24.121004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63.582039	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	-105.446950	17.845078	0.000000	0.000000
35	11	1	13126.260771	2251.562838	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	725.359703	0.000000	1049.687063	0.000000	396.708331	261.257041	-26.110979	62.957510	0.000000	2.517310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	105.581045	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-208.428889	0.000000	0.000000	0.000000
36	12	1	13102.840378	2248.752448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	640.265852	0.000000	1052.105319	0.000000	666.136362	259.104283	-23.980031	47.400424	0.000000	2.810390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	85.093851	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-269.568863	0.000000	0.000000	0.000000
37	13	1	13086.116289	2254.961341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	569.577026	0.000000	1054.523574	0.000000	930.683006	256.969264	-23.899648	40.623737	-6.208893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	70.688825	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	-264.783122	0.000000	0.000000	0.000000
38	14	1	13071.829323	2263.196710	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	502.958361	0.000000	1056.941830	0.000000	1143.549354	254.851837	-21.753393	36.040359	-8.235369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	66.618665	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-213.196741	0.000000	0.000000	0.000000
39	15	1	13053.587949	2270.936076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	398.607584	0.000000	1059.360085	0.000000	1313.113484	256.257850	-20.605593	38.846967	-8.410575	0.671210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	104.350777	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-169.970090	0.000000	-3.505992	0.000000
40	16	1	13026.724222	2259.627245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	286.263064	0.000000	1061.778340	0.000000	1359.755461	277.370993	-19.201034	46.064760	0.000000	11.308831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	112.344519	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-114.223310	67.115178	-23.224708	0.000000
41	17	1	12991.482368	2243.303006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	200.549107	0.000000	1064.196596	0.000000	1343.207951	275.085456	-21.770451	57.012305	0.000000	16.324239	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	85.713957	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-51.050381	67.115178	0.000000	0.000000
42	18	1	12964.472949	2226.978766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	157.929779	0.000000	1066.614851	0.000000	1171.667886	272.818752	-26.289570	53.298989	0.000000	16.324239	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	42.619328	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	171.063226	0.000000	0.000000
43	19	1	12945.259992	2205.282376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	149.844769	0.000000	1069.033106	0.000000	995.942186	270.570726	-26.851803	46.064760	0.000000	21.696391	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-3.564773	11.649783	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	175.309758	0.000000	0.000000
44	20	1	12921.698387	2201.287831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	157.890946	0.000000	1071.451362	0.000000	852.522000	268.341223	-21.319750	44.881355	0.000000	3.994545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-8.046177	0.000000	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	143.066626	0.000000	0.000000
45	21	1	12924.703975	2201.287831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	168.777238	0.000000	1073.869617	0.000000	776.464110	266.130091	-18.972588	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-10.886292	0.000000	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	75.755245	0.000000	0.000000
46	22	1	12926.208185	2201.287831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	227.330351	0.000000	1076.287873	0.000000	702.809220	263.937179	-17.471210	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-58.553113	0.000000	-0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	73.379245	0.000000	0.000000
47	23	1	12924.343363	2203.871725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	317.562931	0.000000	1072.269881	0.000000	634.301309	261.762337	-14.102178	15.967000	-2.583893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-90.232579	0.000000	0.000000	0.000000	-1.452818	5.470810	0.000000	0.000000	0.000000	68.258413	0.000000	0.000000
48	24	1	12918.417060	2206.455618	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	436.733509	0.000000	1068.251890	0.000000	570.554406	259.605415	-10.040697	15.967000	-2.583893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-119.170579	0.000000	0.000000	0.000000	-1.452818	5.470810	0.000000	0.000000	0.000000	63.521726	0.000000	0.000000
49	1	1	12920.226422	2213.457536	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	549.935572	0.000000	1070.670145	0.000000	530.619232	257.466267	-10.121474	8.312111	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-113.202063	0.000000	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	39.732627	0.000000	0.000000
50	2	1	12928.725381	2220.459454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	664.699647	0.000000	1073.088400	0.000000	530.430862	255.344745	-9.044659	0.545701	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-114.764075	0.000000	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
51	3	1	12936.702835	2232.629743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	778.342721	0.000000	1075.506656	0.000000	530.242559	253.240704	-7.977455	0.000000	-12.170289	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-113.643073	0.000000	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
52	4	1	12931.220860	2243.279996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	885.967057	0.000000	1077.924911	0.000000	530.054323	254.496656	-7.884306	13.366281	-10.650253	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-107.624337	0.000000	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	-3.342656	0.000000
53	5	1	12925.312719	2250.281914	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	954.692490	0.000000	1080.343167	0.000000	529.866153	272.148823	-10.058859	15.967000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-68.725433	0.000000	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	0.000000	-19.749220	0.000000
54	6	1	12918.725789	2259.611506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	963.156497	0.000000	1082.761422	0.000000	447.459973	272.292114	-13.881001	20.467931	-9.329591	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-18.952163	10.488156	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	82.218078	-2.385797	0.000000
55	7	1	12903.103412	2254.996078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	954.152022	0.000000	1085.179677	0.000000	339.106545	270.048427	-21.610918	37.233295	0.000000	4.615428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.644442	14.648917	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	108.194580	0.000000	0.000000
56	8	1	12879.481423	2244.916558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	940.359063	0.000000	1087.597933	0.000000	163.676404	267.823228	-26.281771	49.903760	0.000000	10.079520	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.792959	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	0.000000	175.309758	0.000000	0.000000
57	9	1	12852.493879	2220.795554	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	893.898484	0.000000	1090.016188	0.000000	98.451520	265.616364	-27.415829	54.403372	0.000000	24.121004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.460579	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-0.130438	65.297217	0.000000	0.000000
58	10	1	12813.642099	2196.674550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	830.316445	0.000000	1092.434443	0.000000	186.018441	263.427685	-26.913980	65.765760	0.000000	24.121004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63.582039	0.000000	-0.000000	-2.418255	0.000000	0.000000	0.000000	-105.446950	17.845078	0.000000	0.000000
59	11	1	12776.795568	2194.157240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	724.735400	0.000000	1094.852699	0.000000	394.381293	261.257041	-26.110979	62.957510	0.000000	2.517310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	105.581045	0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-208.428889	0.000000	0.000000	0.000000
60	12	1	12753.375175	2191.346850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	639.641549	0.000000	1097.270954	0.000000	663.810151	259.104283	-23.980031	47.400424	0.000000	2.810390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	85.093851	-0.000000	0.000000	-2.418255	0.000000	0.000000	0.000000	-269.568863	0.000000	0.000000	0.000000
