Period	HourofPeriod	TD	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_COLD_in	TS_COLD_out
21	21	1	4977.896066	461.117972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.743128	0.000000	37.478695	0.000000	71.671704	0.000000	-1.320792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
22	22	1	4978.941642	461.117972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	43.401096	0.000000	37.750938	0.000000	71.646261	0.000000	-1.045575	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-8.657968	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
23	23	1	4979.797231	461.117972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	59.360767	0.000000	38.023180	0.000000	71.620826	0.000000	-0.855589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-15.959671	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
24	24	1	4980.586390	461.117972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	80.320145	-0.000000	38.295422	0.000000	71.595401	0.000000	-0.789159	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-20.959378	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25	1	1	4981.567688	461.117972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	105.623342	0.000000	38.567665	0.000000	71.569984	0.000000	-0.981298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-25.303197	0.000000	-0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26	2	1	4982.410418	461.117972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	131.122442	0.000000	38.839907	0.000000	71.544577	0.000000	-0.842730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-25.499100	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27	3	1	4983.146314	463.774622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	154.466611	0.000000	39.112149	0.000000	71.519179	0.000000	-0.735896	0.000000	-2.656650	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-23.344169	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
28	4	1	4983.858523	466.431272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	173.892725	0.000000	39.384392	0.000000	71.493789	0.000000	-0.712208	0.000000	-2.656650	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-19.426113	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
29	5	1	4984.697843	466.431272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	183.915504	0.000000	39.656634	0.000000	71.468409	0.000000	-0.839321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-10.022779	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
30	6	1	4985.732999	466.431272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	178.620799	0.000000	39.928877	0.000000	71.443038	0.000000	-1.035156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.294705	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
