Period	HourofPeriod	TD	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_COLD_in	TS_COLD_out
21	21	1	50.618098	4.988492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.464412	0.000000	219.903624	0.000000	118.480512	0.000000	-0.088457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
22	22	1	50.659305	4.988492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.314401	0.000000	220.380638	0.000000	118.438451	0.000000	-0.041207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-19.849989	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
23	23	1	50.697498	4.988492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63.566932	0.000000	220.857653	0.000000	118.396406	0.000000	-0.038193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-33.252532	0.000000	-0.000000	-0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
24	24	1	50.738555	4.988492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.500311	0.000000	221.334667	0.000000	118.354375	0.000000	-0.041057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-36.933379	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25	1	1	50.763292	11.990410	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	138.155743	-0.000000	221.811682	0.000000	118.312359	0.000000	-0.024737	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-37.655432	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26	2	1	50.781493	18.992328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	176.051859	0.000000	222.288696	0.000000	118.270358	0.000000	-0.018201	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-37.896116	0.000000	-0.000000	-0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27	3	1	50.811203	25.994246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	211.300449	0.000000	222.765710	0.000000	118.228372	0.000000	-0.029709	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-35.248590	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
28	4	1	50.842941	32.996164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	241.735357	0.000000	223.242725	0.000000	118.186401	0.000000	-0.031738	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-30.434908	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
29	5	1	50.888803	39.998082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	260.617426	0.000000	223.719739	0.000000	118.144445	0.000000	-0.045862	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-18.882069	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
30	6	1	50.940392	47.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	261.448185	0.000000	224.196753	0.000000	118.102504	0.000000	-0.051589	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.830759	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
