Period	HourofPeriod	TD	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_COLD_in	TS_COLD_out
21	21	1	5260.310151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.850151	0.000000	27.048636	0.000000	0.000000	123.881710	-9.364837	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
22	22	1	5252.555089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.850151	0.000000	27.143048	0.000000	0.000000	122.860925	-8.211939	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
23	23	1	5243.356938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.850151	0.000000	27.237459	0.000000	0.000000	121.848551	-6.768849	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
24	24	1	5232.485511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.745155	0.000000	27.331871	0.000000	0.000000	120.844519	-5.095573	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-4.895004	0.000000	0.000000	-0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25	1	1	5228.841063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.764059	0.000000	27.426283	0.000000	0.000000	119.848760	-4.667663	8.312111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.018904	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26	2	1	5232.854818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.824263	-0.000000	27.520695	0.000000	0.000000	118.861206	-4.559456	0.545701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.060204	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27	3	1	5237.400501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29.430167	0.000000	27.615106	0.000000	0.000000	117.881790	-4.545684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-4.605904	0.000000	0.000000	-0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
28	4	1	5228.815992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33.210071	0.000000	27.709518	0.000000	0.000000	120.253100	-4.781772	13.366281	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-3.779904	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	-3.342656	0.000000
29	5	1	5218.838750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	35.007575	0.000000	27.803930	0.000000	0.000000	139.011434	-5.989757	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.797504	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	-19.749220	0.000000
30	6	1	5210.921378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33.533656	0.000000	27.898342	0.000000	0.000000	140.251776	-8.049628	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.473919	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	-2.385797	0.000000
31	7	1	5205.067811	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.996246	0.000000	27.992753	0.000000	0.000000	139.096102	-10.113433	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.537411	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
32	8	1	5199.630350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.927089	0.000000	28.087165	0.000000	0.000000	137.949950	-10.529539	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.069157	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
33	9	1	5194.200759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.155551	-0.000000	28.181577	0.000000	0.000000	136.813242	-10.537409	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.771538	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
34	10	1	5188.765265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.447506	-0.000000	28.275989	0.000000	0.000000	135.685901	-10.531507	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.708046	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
